timestamp,window_idx,anomaly_score,severity,top_loop,attack_type,lstm_score,transformer_score,iso_score,top_sensor_1,top_sensor_2,top_sensor_3
2022-08-12 16:53:42,3161,0.2084,LOW,P3-LC,CV_injection,0.1228,0.0643,0.6385,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 16:53:43,3162,0.2089,LOW,P3-LC,CV_injection,0.1244,0.0644,0.6368,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 16:53:44,3163,0.216,LOW,P3-LC,CV_injection,0.1256,0.0648,0.6692,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 16:53:45,3164,0.2144,LOW,P3-LC,CV_injection,0.1265,0.065,0.658,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 16:53:46,3165,0.2157,LOW,P3-LC,CV_injection,0.1275,0.0653,0.6615,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 16:53:47,3166,0.2144,LOW,P3-LC,CV_injection,0.1287,0.0654,0.6524,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 16:53:48,3167,0.2145,LOW,P3-LC,CV_injection,0.1294,0.0655,0.6506,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 16:53:49,3168,0.212,LOW,P3-LC,CV_injection,0.1307,0.0657,0.6346,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 16:53:50,3169,0.2,LOW,P3-LC,CV_injection,0.1314,0.066,0.5727,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 16:53:51,3170,0.2024,LOW,P3-LC,CV_injection,0.1317,0.0663,0.5833,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 16:53:52,3171,0.1949,LOW,P3-LC,CV_injection,0.1321,0.0664,0.5444,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 16:53:54,3173,0.195,LOW,P3-LC,CV_injection,0.1313,0.0666,0.5466,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 16:53:57,3176,0.2024,LOW,P3-LC,CV_injection,0.1308,0.0673,0.5842,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 16:53:58,3177,0.2091,LOW,P3-LC,CV_injection,0.131,0.0674,0.617,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 16:53:59,3178,0.1969,LOW,P3-LC,CV_injection,0.1308,0.0675,0.5559,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 16:54:00,3179,0.2165,LOW,P3-LC,CV_injection,0.1307,0.0679,0.6539,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 16:54:01,3180,0.2128,LOW,P3-LC,CV_injection,0.1308,0.0682,0.6349,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 16:54:02,3181,0.2109,LOW,P3-LC,CV_injection,0.1297,0.0685,0.6277,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 16:54:04,3183,0.2098,LOW,P3-LC,CV_injection,0.1285,0.069,0.6243,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 16:54:05,3184,0.2076,LOW,P3-LC,CV_injection,0.1283,0.0691,0.6135,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 16:54:06,3185,0.2158,LOW,P3-LC,CV_injection,0.1286,0.0693,0.6536,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 16:54:07,3186,0.2089,LOW,P3-LC,CV_injection,0.1286,0.0693,0.619,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 16:54:14,3193,0.2105,LOW,P3-LC,CV_injection,0.1285,0.0709,0.6248,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 16:54:20,3199,0.2118,LOW,P3-LC,CV_injection,0.1316,0.0719,0.6224,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 16:54:33,3212,0.2105,LOW,P1-LC,CV_injection_with_PV_spoofing,0.1424,0.0714,0.5894,x1001_05_SETPOINT_OUT,P1_PP04SP,P4_HT_PS
2022-08-12 17:04:22,3801,0.1139,LOW,P1-CC,compound_attack,0.135,0.0739,0.1215,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 17:04:23,3802,0.1152,LOW,P1-CC,compound_attack,0.1374,0.074,0.1212,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 17:04:25,3804,0.1157,LOW,P1-CC,compound_attack,0.1424,0.0743,0.1111,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 17:04:26,3805,0.1181,LOW,P1-CC,compound_attack,0.1457,0.0744,0.1146,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 17:04:27,3806,0.1146,LOW,P1-CC,compound_attack,0.1486,0.0746,0.0897,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 17:04:28,3807,0.1222,LOW,P1-CC,compound_attack,0.1519,0.0749,0.1189,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 17:04:29,3808,0.1252,LOW,P1-CC,compound_attack,0.155,0.0749,0.1261,x1001_05_SETPOINT_OUT,P1_PP04SP,P4_HT_PS
2022-08-12 17:04:30,3809,0.1266,LOW,P1-CC,compound_attack,0.158,0.075,0.1253,x1001_05_SETPOINT_OUT,P1_PP04SP,P4_HT_PS
2022-08-12 17:04:31,3810,0.1269,LOW,P1-CC,compound_attack,0.1605,0.0754,0.1203,x1001_05_SETPOINT_OUT,P1_PP04SP,P4_HT_PS
2022-08-12 17:04:32,3811,0.1276,LOW,P1-CC,compound_attack,0.1624,0.0758,0.1185,x1001_05_SETPOINT_OUT,P1_PP04SP,P4_HT_PS
2022-08-12 17:04:33,3812,0.1239,LOW,P1-CC,compound_attack,0.1639,0.0763,0.0951,x1001_05_SETPOINT_OUT,P1_PP04SP,P4_HT_PS
2022-08-12 17:04:35,3814,0.1193,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.166,0.0771,0.0657,x1001_05_SETPOINT_OUT,P1_PP04SP,P4_HT_PS
2022-08-12 17:04:36,3815,0.1204,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.1668,0.0771,0.0693,x1001_05_SETPOINT_OUT,P1_PP04SP,P4_HT_PS
2022-08-12 17:04:37,3816,0.118,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.1674,0.0775,0.0551,x1001_05_SETPOINT_OUT,P1_PP04SP,P4_HT_PS
2022-08-12 17:04:39,3818,0.1156,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.1673,0.0779,0.0428,x1001_05_SETPOINT_OUT,P1_PP04SP,P4_HT_PS
2022-08-12 17:04:40,3819,0.118,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.1677,0.0782,0.0532,x1001_05_SETPOINT_OUT,P1_PP04SP,P4_HT_PS
2022-08-12 17:04:43,3822,0.1204,LOW,P3-LC,CV_injection_with_PV_spoofing,0.1666,0.0782,0.0683,x1001_05_SETPOINT_OUT,P1_PP04SP,P4_HT_PS
2022-08-12 17:04:45,3824,0.1196,LOW,P3-LC,CV_injection_with_PV_spoofing,0.1658,0.0781,0.0662,x1001_05_SETPOINT_OUT,P1_PP04SP,P4_HT_PS
2022-08-12 17:04:46,3825,0.1179,LOW,P3-LC,CV_injection_with_PV_spoofing,0.1658,0.0784,0.0575,x1001_05_SETPOINT_OUT,P1_PP04SP,P4_HT_PS
2022-08-12 17:04:48,3827,0.1214,LOW,P3-LC,CV_injection_with_PV_spoofing,0.1643,0.0787,0.0783,x1001_05_SETPOINT_OUT,P1_PP04SP,P4_HT_PS
2022-08-12 17:04:53,3832,0.1217,LOW,P3-LC,CV_injection_with_PV_spoofing,0.16,0.0785,0.0909,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 17:05:03,3842,0.1189,LOW,P3-LC,CV_injection_with_PV_spoofing,0.1506,0.0788,0.0995,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 17:06:13,3912,0.1195,LOW,P1-CC,compound_attack,0.1018,0.0687,0.2398,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 17:06:19,3918,0.1184,LOW,P1-CC,compound_attack,0.1046,0.0688,0.2276,x1001_05_SETPOINT_OUT,P1_PP04SP,feat_valve_P1_PCV02D
2022-08-12 17:07:58,4017,0.1233,LOW,P1-CC,compound_attack,0.068,0.0813,0.3248,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:07:59,4018,0.128,LOW,P1-CC,compound_attack,0.0673,0.0812,0.3498,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:08:01,4020,0.1221,LOW,P1-CC,compound_attack,0.0677,0.0815,0.3192,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:11:17,4216,0.1178,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0444,0.0616,0.3857,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:11:18,4217,0.1166,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0449,0.0614,0.3786,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:11:19,4218,0.1155,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0448,0.0614,0.3735,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:01,4440,0.1058,LOW,P1-CC,compound_attack,0.0663,0.0745,0.2512,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:02,4441,0.1063,LOW,P1-CC,compound_attack,0.0669,0.0743,0.2528,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:03,4442,0.108,LOW,P1-CC,compound_attack,0.0674,0.0744,0.2598,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:04,4443,0.1072,LOW,P1-CC,compound_attack,0.0675,0.0741,0.256,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:05,4444,0.1057,LOW,P1-CC,compound_attack,0.0676,0.0737,0.2489,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:06,4445,0.11,LOW,P1-CC,compound_attack,0.0678,0.0734,0.2702,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:07,4446,0.1149,LOW,P1-CC,compound_attack,0.0682,0.0731,0.2945,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:08,4447,0.1086,LOW,P1-CC,compound_attack,0.0685,0.073,0.2623,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:09,4448,0.1084,LOW,P1-CC,compound_attack,0.0687,0.0728,0.2608,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:10,4449,0.1155,LOW,P1-CC,compound_attack,0.069,0.0725,0.2962,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:11,4450,0.1186,LOW,P1-CC,compound_attack,0.069,0.0724,0.3118,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:12,4451,0.1134,LOW,P1-CC,compound_attack,0.0689,0.0722,0.2862,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:13,4452,0.1084,LOW,P1-CC,compound_attack,0.0695,0.0723,0.2601,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:14,4453,0.1134,LOW,P1-CC,compound_attack,0.0696,0.0724,0.2845,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:15,4454,0.1147,LOW,P1-CC,compound_attack,0.0693,0.0721,0.2922,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:16,4455,0.1155,LOW,P1-CC,compound_attack,0.0694,0.0721,0.2957,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:17,4456,0.1158,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0691,0.0719,0.2981,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:18,4457,0.1193,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0694,0.0717,0.3156,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:19,4458,0.1173,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0695,0.0714,0.3054,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:20,4459,0.1179,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0694,0.0711,0.3094,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:21,4460,0.1203,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0694,0.071,0.3216,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:22,4461,0.1154,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0692,0.0706,0.298,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:23,4462,0.1217,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0691,0.0704,0.33,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:24,4463,0.1283,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0688,0.0703,0.364,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:25,4464,0.128,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0688,0.07,0.3631,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:26,4465,0.1243,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0691,0.07,0.3438,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:27,4466,0.1267,LOW,P1-LC,CV_injection_with_PV_spoofing,0.069,0.0699,0.3562,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:28,4467,0.1316,LOW,P1-LC,CV_injection_with_PV_spoofing,0.069,0.0698,0.381,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:29,4468,0.1331,LOW,P1-LC,CV_injection_with_PV_spoofing,0.069,0.0696,0.3888,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:30,4469,0.1364,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0694,0.0695,0.4043,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:31,4470,0.1285,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0699,0.0695,0.3637,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:32,4471,0.1204,LOW,P1-LC,CV_injection_with_PV_spoofing,0.07,0.0696,0.3225,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:33,4472,0.1293,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0699,0.0697,0.3673,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:34,4473,0.1363,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0702,0.0697,0.4015,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:35,4474,0.1268,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0704,0.0696,0.3539,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:36,4475,0.128,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0712,0.0699,0.3572,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:37,4476,0.1292,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0714,0.0703,0.362,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:38,4477,0.1241,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0717,0.0702,0.336,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:39,4478,0.1246,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0722,0.0703,0.3372,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:40,4479,0.1265,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0725,0.0704,0.3454,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:41,4480,0.1336,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0732,0.0702,0.3799,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:42,4481,0.1293,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0737,0.0701,0.3573,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:43,4482,0.1394,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0739,0.0701,0.4075,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:44,4483,0.1371,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0744,0.07,0.3944,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:45,4484,0.1346,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0752,0.0708,0.379,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:15:46,4485,0.1366,LOW,P1-LC,CV_injection_with_PV_spoofing,0.0758,0.0716,0.3861,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:17:48,4607,0.128,LOW,P1-PC,CV_injection_with_PV_spoofing,0.0921,0.0835,0.2847,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:17:49,4608,0.1295,LOW,P1-PC,CV_injection_with_PV_spoofing,0.0951,0.0836,0.2843,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:17:50,4609,0.1378,LOW,P1-PC,CV_injection_with_PV_spoofing,0.0987,0.0838,0.3167,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:17:53,4612,0.1315,LOW,P1-PC,CV_injection_with_PV_spoofing,0.1096,0.0842,0.2572,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:17:54,4613,0.1323,LOW,P1-PC,CV_injection_with_PV_spoofing,0.1141,0.0846,0.2495,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:17:55,4614,0.1425,LOW,P1-PC,CV_injection_with_PV_spoofing,0.1185,0.0849,0.2888,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:17:56,4615,0.1369,LOW,P1-PC,CV_injection_with_PV_spoofing,0.123,0.0853,0.2492,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:17:57,4616,0.141,LOW,P1-PC,CV_injection_with_PV_spoofing,0.127,0.0854,0.2594,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:17:58,4617,0.1476,LOW,P1-PC,CV_injection_with_PV_spoofing,0.1309,0.0855,0.2825,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:17:59,4618,0.1486,LOW,P1-PC,CV_injection_with_PV_spoofing,0.1348,0.0857,0.2774,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:00,4619,0.1557,LOW,P1-PC,CV_injection_with_PV_spoofing,0.1388,0.0859,0.3029,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:01,4620,0.1492,LOW,P1-PC,CV_injection_with_PV_spoofing,0.143,0.0862,0.2591,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:02,4621,0.1491,LOW,P1-PC,CV_injection_with_PV_spoofing,0.1465,0.0862,0.2497,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:03,4622,0.1571,LOW,P1-PC,CV_injection_with_PV_spoofing,0.1502,0.0865,0.2803,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:04,4623,0.15,LOW,P1-PC,CV_injection_with_PV_spoofing,0.1539,0.0865,0.2355,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:05,4624,0.1516,LOW,P1-PC,CV_injection_with_PV_spoofing,0.1572,0.0868,0.2347,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:06,4625,0.1484,LOW,P1-PC,CV_injection_with_PV_spoofing,0.1609,0.0869,0.2094,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:07,4626,0.1483,LOW,P1-PC,CV_injection_with_PV_spoofing,0.1639,0.0869,0.2012,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:08,4627,0.153,LOW,P1-PC,CV_injection_with_PV_spoofing,0.1665,0.0869,0.2185,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:09,4628,0.1612,LOW,P1-PC,CV_injection_with_PV_spoofing,0.1689,0.0869,0.2533,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:10,4629,0.1655,LOW,P1-PC,CV_injection_with_PV_spoofing,0.1715,0.0871,0.2682,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:11,4630,0.1779,LOW,P1-PC,CV_injection_with_PV_spoofing,0.1741,0.0873,0.3231,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:12,4631,0.1721,LOW,P1-PC,CV_injection_with_PV_spoofing,0.177,0.0876,0.2867,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:13,4632,0.1734,LOW,P1-PC,CV_injection_with_PV_spoofing,0.1797,0.0877,0.2859,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:14,4633,0.1793,LOW,P1-PC,CV_injection_with_PV_spoofing,0.1823,0.0882,0.3086,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:15,4634,0.1827,LOW,P1-PC,CV_injection_with_PV_spoofing,0.1846,0.089,0.3184,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:16,4635,0.1735,LOW,P1-PC,CV_injection_with_PV_spoofing,0.187,0.0897,0.2655,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:17,4636,0.1776,LOW,P1-PC,CV_injection_with_PV_spoofing,0.1882,0.0899,0.2829,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:18,4637,0.1671,LOW,P1-PC,CV_injection_with_PV_spoofing,0.1895,0.0899,0.2268,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:19,4638,0.1638,LOW,P1-PC,CV_injection_with_PV_spoofing,0.1908,0.0901,0.2069,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:20,4639,0.1615,LOW,P1-LC,CV_injection,0.192,0.0902,0.1921,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:21,4640,0.1649,LOW,P1-LC,CV_injection,0.1923,0.0899,0.2087,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:22,4641,0.1635,LOW,P1-TC,CV_injection_with_PV_spoofing,0.1925,0.0896,0.2017,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:23,4642,0.1684,LOW,P1-TC,CV_injection_with_PV_spoofing,0.1929,0.09,0.2248,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:28,4647,0.1612,LOW,P1-TC,CV_injection_with_PV_spoofing,0.193,0.0904,0.1881,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:29,4648,0.1633,LOW,P1-TC,CV_injection_with_PV_spoofing,0.1932,0.0904,0.1981,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:32,4651,0.1639,LOW,P1-TC,CV_injection_with_PV_spoofing,0.1925,0.0907,0.2022,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:35,4654,0.1671,LOW,P1-TC,CV_injection_with_PV_spoofing,0.1914,0.0907,0.2208,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:36,4655,0.1673,LOW,P1-TC,CV_injection_with_PV_spoofing,0.1908,0.0904,0.224,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:37,4656,0.1662,LOW,P1-TC,CV_injection_with_PV_spoofing,0.1904,0.0905,0.2193,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:44,4663,0.1641,LOW,P1-LC,CV_injection_with_PV_spoofing,0.1885,0.0915,0.212,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:45,4664,0.1653,LOW,P1-TC,CV_injection_with_PV_spoofing,0.188,0.0916,0.2188,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:46,4665,0.1689,LOW,P1-TC,CV_injection_with_PV_spoofing,0.1879,0.0918,0.2372,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:47,4666,0.1705,LOW,P1-TC,CV_injection_with_PV_spoofing,0.1874,0.0918,0.2465,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:49,4668,0.1657,LOW,P1-LC,CV_injection_with_PV_spoofing,0.1869,0.0921,0.2231,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:51,4670,0.1703,LOW,P1-LC,CV_injection_with_PV_spoofing,0.186,0.0916,0.2491,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:52,4671,0.1668,LOW,P1-LC,CV_injection_with_PV_spoofing,0.1853,0.0914,0.2338,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
2022-08-12 17:18:55,4674,0.1697,LOW,P1-LC,CV_injection_with_PV_spoofing,0.1828,0.091,0.255,P1_PP04SP,feat_valve_P1_PCV02D,P1_PCV02Z
